"[Code]|[ETSNGClass]|[ETSNGID]|[GNG2004]|[MVN]|[Name]" 
261082|3|1285|48111000|15|Бумага изоляционная пропитанная асфальтовая,битуминизированная,кабельная,конденсаторная,смоляная,электролитическая,обработанная жидким стеклом
261097|3|1286|68061000|15|Вата минеральная: стеклянная,шлаковая и др.
261108|3|1287|70191900|15|Волокно стеклянное
261114|3|1288|68069000|15|Вулканит в порошке
261129|3|1289|68069000|15|Вулканит листовой и плиточный
261133|3|1290|68069000|15|Клингерит
261148|3|1291|68129000|15|Изделия асбопеколитовые,не поименованные в алфавите
261152|3|1292|68119000|15|Изделия асбоцементные,не поименованные в алфавите
261167|3|1293|68159900|15|Лакоткань
261171|3|1294|68062090|15|Изделия газосиликатные,не поименованные в алфавите
261186|3|1295|68129000|15|Листы асбопеколитовые
261190|3|1296|68069000|15|Изделия из ваты минеральной-стеклянной,шлаковой
261203|3|1297|68149000|15|Изделия из слюды клапаны,отражатели,пластины,пластинки,шайбы,щеткодержатели и др.
261218|3|1298|68069000|15|Изделия изоляционные,кроме асбестовых,не поименованные в алфавите
261222|3|1299|45039000|15|Изделия пробковые изоляционные,не поименованные в алфавите
261237|3|1300|68069000|15|Изделия совелитовые,не поименованные в алфавите
261241|3|1301|70199000|15|Изделия тепло- и звукоизоляционные из стекловолокна
261256|3|1302|68069000|15|Изделия теплоизоляционные перлитовые
261260|3|1303|68091100|15|Листы гипсокартонные
261275|3|1304|68119000|15|Масса асбестоцементная изоляционная
261284|3|1305|68129000|15|Масса пробко-асбестовая изоляционная
261294|3|1306|68069000|15|Масса термоустойчивая (термомасса)
261307|3|1307|68069000|15|Материалы изоляционные,кроме асбестовых,не поименованные в алфавите
261311|3|1308|68069000|15|Маты минераловатные
261326|3|1309|68069000|15|Микалента (изоляционный материал)
261330|3|1310|68069000|15|Микафолий
261345|3|1311|68069000|15|Морозин
261350|3|1312|68129000|15|Новоасбозурит
261364|3|1313|68069000|15|Пеностекло
261379|3|1314|68069000|15|Плитки из ячеистого бетона силикатные
261383|3|1315|68069000|15|Плиты керамзитовые
261398|3|1316|68069000|15|Плиты минераловатные на битумной связке
261400|3|1317|68069000|15|Плиты минераловатные на синтетическом связующем
261415|3|1318|68069000|15|Плиты минераловатные,не поименованные в алфавите
261427|3|1319|68069000|15|Плиты совелитовые
261434|3|1320|68069000|15|Плиты термоизоляционные из минеральной пробки
261449|3|1321|68152000|15|Плиты торфяные теплоизоляционные
261453|3|1322|68069000|15|Плиты фиброцементные
261468|3|1323|68069000|15|Порошки теплоизоляционные,не поименованные в алфавите
261472|3|1324|45039000|15|Пробки,не поименованные в алфавите
261487|3|1325|25309000|15|Совелит
261491|3|1326|45039000|15|Составы пробковые для изоляции
261504|3|1327|70191990|15|Стекловолосит
261519|3|1328|70195100|15|Стеклолента липкая
261523|3|1329|70195900|15|Стеклоткань
261538|3|1330|68119000|15|Фанера асбестоцементная
261542|3|1331|68069000|15|Шевелин (материал изоляционный)
261557|3|1332|68069000|15|Шерсть минеральная
261561|3|1333|45039000|15|Экспанзит (прокладка пробковая)
262009|3|1334|68129000|50|Изделия асбестовые технические
262013|3|1335|68126000|50|Бумага асбестовая
262028|3|1336|68129000|50|Вата асбестовая
262032|3|1337|68129000|50|Войлок асбестовый
262047|3|1338|68129000|50|Волокно асбестовое
262051|3|1339|68129000|50|Изделия асбестовые прочие
262066|3|1340|68129000|50|Изделия из асбестового картона
262070|3|1341|68129000|50|Изделия из ваты асбестовой
262085|3|1342|68129000|50|Канаты асбестовые
262094|3|1343|68129000|50|Картон асбестовый
262102|3|1344|68129000|50|Колодки тормозные асбестовые
262117|3|1345|68129000|50|Лента асбестовая тормозная
262121|3|1346|68129000|50|Кольца прокладочные асбестовые
262136|3|1347|68129000|50|Листы асбостальные
262140|3|1348|68129000|50|Масса асбестовая изоляционная
262155|3|1349|68149000|50|Масса асбослюдяная изоляционная
262160|3|1350|68129000|50|Материалы асбестовые,не поименованные в алфавите
262174|3|1351|68131090|50|Накладки тормозные асбестовые
262189|3|1352|68131090|50|Накладки тормозные асбобакелитовые
262193|3|1353|68129000|50|Нити асбестовые
262206|3|1354|68129000|50|Паронит
262210|3|1355|68129000|50|Плиты и плитки асбестовые
262225|3|1356|68129000|50|Плиты и плитки асбобакелитовые
262237|3|1357|68129000|50|Плиты и плитки асбопеколитовые
262244|3|1358|68129000|50|Полотно асбостальное
262259|3|1359|68129080|50|Ткань асбестовая
262263|3|1360|68113000|50|Трубки асбестовые всякие
262278|3|1361|68129030|50|Фильтр-волокно асбестовое
262282|3|1362|68129030|50|Шнуры асбестовые
263001|3|1363|99999900|50|Материалы и изделия асфальтовые строительные
263016|3|1364|68079000|50|Брикеты асфальтовые для дорожных покрытий
263020|3|1365|68079000|50|Войлок асфальтовый
263035|3|1366|68079000|50|Изделия асфальтовые,не поименованные в алфавите
263047|3|1367|27150000|50|Масса асфальтовая
263054|3|1368|27150000|50|Мастика асфальтовая
263069|3|1369|68079000|50|Плиты и плитки асфальтовые
263073|3|1370|27150000|50|Порошок асфальтовый
264004|1|1371|99999900|44|Прочие материалы и изделия минерально-строительные
264019|1|1372|68080000|44|Арболит
264023|1|1373|68109100|44|Арки бетонные,цементные и шлаковые
264038|1|1374|68070000|44|Асфальтобетон холодный (смесь асфальтобетонная холодная)
264042|1|1375|25081000|44|Бетонит
264057|1|1376|71022900|44|Борт (камень обработанный)
264061|1|1377|68109900|44|Брусчатка литая из доменных шлаков
264076|1|1378|68109900|44|Бюсты бетонные и цементные
264080|1|1379|68109900|44|Вазы цементные
264095|1|1380|68109900|44|Дорсил (щебень искусственный)
264108|1|1381|68119000|44|Доски асбестоцементные ацэид
264112|1|1382|68119000|44|Желоба для труб асбестоцементные
264127|1|1383|68109900|44|Желоба для труб бетоноцементные
264131|1|1384|68109900|44|Желоба для труб литоидовые
264146|1|1385|68109900|44|Желоба для труб цементные
264150|1|1386|68109900|44|Изделия бетонные,не поименованные в алфавите
264165|1|1387|68091900|44|Изделия гипсоволокнистые и гипсовые,не поименованные в алфавите
264176|1|1388|68159990|44|Изделия диабазовые,не поименованные в алфавите
